skingoal_healthy,skingoal_glowing,skingoal_clear,skingoal_hydrated,skingoal_protected,skingoal_balanced,skingoal_repaired,skingoal_calm,skingoal_bright,skingoal_rejuvenated,skingoal_restored,skinconcern_agingskin,skinconcern_acne,skinconcern_dryskin,skinconcern_firmnesselasticity,skinconcern_pigmentation,skinconcern_sensitivity,skintype,skinafterwash,tzoneoily,cloggedpores,fitzpatrick,gender,ethnicity,age,pregnant,vegan,currentproducts_cleanser,currentproducts_serum,currentproducts_eyecream,currentproducts_dailymoisturizer,currentproducts_spf,currentproducts_nightcream,getmatched
1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporesalways,fitzpatrick4,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,0,0,0,0,1,getmatched_cleanser
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporesrarely,fitzpatrick4,genderfemale,ethnicityasian,age1824,pregnantno,veganno,1,0,0,0,0,1,getmatched_dailymoisturizer
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypecombination,skinafterwashhydrated,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick3,gendernonbinary,ethnicityhispanic,age1824,,veganno,1,0,0,1,1,0,getmatched_serum
1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,skintypenotsure,skinafterwashrough,tzoneoilynever,cloggedporesrarely,fitzpatrick6,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,1,0,1,1,1,getmatched_cleanser
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,0,0,0,0,0,0,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,0,0,0,0,0,0,
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,,skinafterwashhydrated,tzoneoilysometimes,cloggedporesalways,fitzpatrick4,genderfemale,ethnicityhispanic,age1824,pregnantno,veganno,1,0,1,0,1,0,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,skintypenotsure,skinafterwashshiny,tzoneoilysometimes,cloggedporesalways,fitzpatrick6,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,0,0,0,0,0,getmatched_dailymoisturizer
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,skintypeoily,skinafterwashtight,tzoneoilyalways,cloggedporesalways,fitzpatrick3,genderfemale,ethnicityhispanic,age2534,pregnantno,veganno,0,0,1,1,1,0,getmatched_dailymoisturizer
0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypedry,skinafterwashtight,tzoneoilysometimes,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicitycaucasian,age2534,pregnantno,veganno,1,1,1,0,0,1,getmatched_nightcream
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,skintypedry,skinafterwashtight,tzoneoilynever,cloggedporessometimes,fitzpatrick5,genderfemale,ethnicitycaucasian,age2534,pregnantno,veganno,1,1,0,1,0,1,getmatched_dailymoisturizer
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,skintypenotsure,skinafterwashtight,tzoneoilysometimes,cloggedporessometimes,fitzpatrick6,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,0,0,0,1,0,0,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,skintypecombination,skinafterwashrough,tzoneoilyalways,cloggedporesalways,fitzpatrick4,genderfemale,ethnicityhispanic,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,skintypenormal,skinafterwashhydrated,tzoneoilyfrequently,,fitzpatrick2,genderfemale,ethnicityasian,age2534,pregnantno,veganno,1,0,0,0,0,0,getmatched_serum
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypenotsure,skinafterwashshiny,tzoneoilyalways,cloggedporesalways,fitzpatrick3,genderfemale,ethnicitycaucasian,age3544,pregnantno,veganno,1,1,1,1,0,1,getmatched_cleanser
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,skintypenormal,skinafterwashhydrated,tzoneoilysometimes,cloggedporesnever,fitzpatrick2,genderfemale,ethnicitycaucasian,age4554,pregnantno,veganyes,1,0,0,0,0,0,getmatched_dailymoisturizer
0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,skintypedry,skinafterwashhydrated,tzoneoilynever,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicityasian,age2534,pregnantno,veganno,1,0,0,1,1,0,getmatched_dailymoisturizer
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,skintypecombination,skinafterwashtight,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,1,0,1,1,0,getmatched_serum
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,skintypedry,skinafterwashrough,tzoneoilynever,cloggedporesnever,fitzpatrick1,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,0,0,0,1,0,0,getmatched_cleanser
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,skintypeoily,skinafterwashhydrated,tzoneoilysometimes,cloggedporesalways,fitzpatrick3,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganyes,0,0,0,0,0,0,
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypenotsure,skinafterwashnotsure,tzoneoilyfrequently,cloggedporesalways,,,,,,,0,0,0,0,0,0,
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,skintypenormal,skinafterwashhydrated,tzoneoilynever,cloggedporesrarely,fitzpatrick5,genderfemale,ethnicityasian,age1824,pregnantno,veganyes,1,1,0,1,1,0,getmatched_dailymoisturizer
0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,skintypeoily,,,,,,,,,,0,0,0,0,0,0,
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,skintypecombination,skinafterwashshiny,tzoneoilysometimes,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,1,1,1,1,1,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,skintypecombination,skinafterwashshiny,tzoneoilyfrequently,cloggedporesalways,fitzpatrick2,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,1,1,1,1,1,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,skintypecombination,skinafterwashshiny,tzoneoilysometimes,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicityhispanic,age1824,pregnantno,veganno,1,1,1,1,1,1,getmatched_cleanser
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,skintypedry,skinafterwashrough,tzoneoilynever,cloggedporesnever,fitzpatrick2,gendermale,ethnicitycaucasian,age3544,,veganyes,0,0,1,0,0,0,
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,skintypeoily,skinafterwashshiny,tzoneoilynever,,,,,,,,0,0,0,0,0,0,
0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporesalways,fitzpatrick5,genderfemale,ethnicityhispanic,age1824,pregnantno,veganno,1,1,0,0,0,0,getmatched_cleanser
1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,skintypecombination,skinafterwashtight,tzoneoilyalways,cloggedporesrarely,fitzpatrick4,genderfemale,ethnicityasian,age4554,pregnantno,veganyes,1,1,1,1,1,1,getmatched_dailymoisturizer
1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,skintypecombination,skinafterwashtight,tzoneoilyalways,cloggedporesalways,fitzpatrick1,genderfemale,ethnicitycaucasian,age3544,pregnantno,veganno,1,1,1,1,1,1,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,skintypecombination,skinafterwashhydrated,tzoneoilyalways,cloggedporesnever,fitzpatrick2,genderfemale,ethnicityhispanic,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,,,,,,,,,,,0,0,0,0,0,0,
1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,skintypeoily,skinafterwashtight,tzoneoilyfrequently,cloggedporesalways,fitzpatrick5,gendermale,ethnicityasian,age2534,,veganno,1,1,0,1,0,0,getmatched_serum
1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,skintypeoily,skinafterwashtight,tzoneoilyfrequently,cloggedporesalways,fitzpatrick4,genderfemale,ethnicityasian,age1824,pregnantno,veganno,1,1,0,1,1,0,getmatched_cleanser
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,skintypeoily,skinafterwashtight,tzoneoilynever,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,1,0,1,0,0,getmatched_serum
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypeoily,skinafterwashtight,tzoneoilyalways,cloggedporesalways,fitzpatrick2,genderfemale,ethnicitycaucasian,age3544,pregnantno,,1,1,1,1,0,1,getmatched_cleanser
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,skintypenotsure,skinafterwashhydrated,tzoneoilysometimes,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicitycaucasian,age3544,pregnantno,veganno,1,1,1,1,0,1,getmatched_serum
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,0,0,0,0,0,0,
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,skintypeoily,skinafterwashshiny,tzoneoilyalways,cloggedporesalways,fitzpatrick4,genderfemale,ethnicitycaucasian,age2534,pregnantno,veganno,1,1,0,1,1,0,getmatched_cleanser
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicitycaucasian,age3544,pregnantno,veganno,1,1,0,1,1,0,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypeoily,skinafterwashhydrated,tzoneoilyfrequently,cloggedporesalways,fitzpatrick4,genderfemale,ethnicityhispanic,age3544,pregnantyes,veganno,1,1,1,1,1,1,getmatched_dailymoisturizer
0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,skintypecombination,skinafterwashtight,tzoneoilysometimes,cloggedporesalways,fitzpatrick6,genderfemale,ethnicityhispanic,age1824,pregnantno,,1,0,0,0,0,0,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,skintypecombination,skinafterwashnotsure,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick4,genderfemale,ethnicityhispanic,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,skintypeoily,,,,,,,,,,0,0,0,0,0,0,
1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilyalways,cloggedporesalways,fitzpatrick5,genderfemale,ethnicityafricanamerican,age2534,pregnantno,veganno,1,1,0,0,0,1,getmatched_serum
1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,skintypecombination,skinafterwashtight,tzoneoilyfrequently,cloggedporesrarely,fitzpatrick1,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_dailymoisturizer
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,,,,,,,,,,,0,0,0,0,0,0,
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,skintypeoily,skinafterwashtight,tzoneoilyalways,cloggedporesalways,fitzpatrick6,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,skintypecombination,skinafterwashnotsure,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,skintypedry,skinafterwashtight,tzoneoilysometimes,cloggedporessometimes,fitzpatrick4,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_eyecream
1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,skintypenormal,skinafterwashhydrated,tzoneoilysometimes,cloggedporesrarely,fitzpatrick3,genderfemale,ethnicitycaucasian,age5564,pregnantno,veganno,1,1,1,1,1,1,getmatched_dailymoisturizer
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,skintypenotsure,skinafterwashshiny,tzoneoilysometimes,cloggedporessometimes,fitzpatrick3,genderfemale,,age1824,pregnantno,veganno,1,1,0,1,0,1,getmatched_dailymoisturizer
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,0,0,0,0,0,0,
0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypecombination,skinafterwashrough,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,skintypedry,skinafterwashtight,tzoneoilysometimes,cloggedporesrarely,fitzpatrick4,genderfemale,ethnicitynativeamerican,age1824,,,0,0,0,0,0,0,
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,skintypecombination,skinafterwashhydrated,tzoneoilyfrequently,cloggedporesalways,fitzpatrick6,genderfemale,ethnicityasian,age1824,pregnantno,veganno,1,1,0,0,1,0,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,skintypecombination,skinafterwashtight,tzoneoilyfrequently,cloggedporesalways,fitzpatrick2,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,skintypecombination,skinafterwashrough,tzoneoilyalways,cloggedporesrarely,fitzpatrick4,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganyes,1,0,0,1,0,0,getmatched_serum
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,skintypenotsure,skinafterwashrough,tzoneoilynever,cloggedporesnever,fitzpatrick3,genderfemale,ethnicityafricanamerican,age3544,pregnantno,veganyes,0,0,1,0,0,0,getmatched_eyecream
1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,skintypecombination,skinafterwashhydrated,tzoneoilyalways,cloggedporesalways,fitzpatrick5,genderfemale,ethnicityasian,age1824,pregnantno,veganyes,1,0,0,1,0,0,getmatched_cleanser
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypeoily,skinafterwashhydrated,tzoneoilyalways,cloggedporesalways,fitzpatrick3,genderfemale,ethnicitycaucasian,age2534,pregnantno,veganno,1,1,0,1,0,0,getmatched_dailymoisturizer
1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,skintypeoily,skinafterwashhydrated,tzoneoilyalways,cloggedporesalways,fitzpatrick3,genderfemale,ethnicitycaucasian,age2534,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,skintypedry,skinafterwashtight,tzoneoilyfrequently,cloggedporesalways,fitzpatrick2,genderfemale,ethnicitycaucasian,age3544,pregnantno,veganno,1,0,0,1,0,0,getmatched_serum
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,skintypeoily,skinafterwashhydrated,tzoneoilyalways,cloggedporessometimes,fitzpatrick6,genderfemale,ethnicityhispanic,age2534,pregnantno,veganno,1,1,0,1,0,1,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,skintypecombination,skinafterwashhydrated,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick6,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,1,0,1,1,0,getmatched_serum
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,skintypeoily,skinafterwashtight,tzoneoilyalways,cloggedporesalways,fitzpatrick4,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganyes,1,1,0,0,0,0,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,skintypenotsure,skinafterwashnotsure,tzoneoilysometimes,cloggedporesrarely,fitzpatrick4,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganyes,1,1,1,1,1,1,getmatched_cleanser
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporesalways,fitzpatrick3,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,1,0,1,0,0,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypenotsure,skinafterwashnotsure,tzoneoilynever,cloggedporesalways,fitzpatrick2,genderfemale,ethnicitycaucasian,,pregnantno,veganno,1,0,0,0,0,0,getmatched_dailymoisturizer
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,skintypenotsure,skinafterwashnotsure,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,1,0,1,0,1,getmatched_cleanser
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,skintypeoily,skinafterwashhydrated,tzoneoilysometimes,cloggedporesalways,fitzpatrick5,genderfemale,ethnicityasian,age2534,pregnantno,veganyes,1,1,0,1,0,0,getmatched_cleanser
0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypedry,skinafterwashrough,tzoneoilyfrequently,cloggedporesalways,fitzpatrick6,genderfemale,ethnicityasian,age1824,pregnantno,veganno,0,0,0,1,0,0,getmatched_serum
1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,skintypenormal,skinafterwashhydrated,tzoneoilysometimes,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicitycaucasian,age4554,pregnantno,veganno,1,1,1,1,1,1,getmatched_serum
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,skintypedry,skinafterwashhydrated,tzoneoilysometimes,cloggedporesnever,fitzpatrick3,genderfemale,ethnicityhispanic,age2534,pregnantyes,veganyes,1,0,0,1,1,0,getmatched_dailymoisturizer
1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypecombination,skinafterwashtight,tzoneoilyfrequently,cloggedporesalways,fitzpatrick3,genderfemale,ethnicitypacific,age1824,pregnantno,veganno,1,0,0,0,0,0,getmatched_dailymoisturizer
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,skintypenormal,skinafterwashnotsure,tzoneoilysometimes,cloggedporessometimes,fitzpatrick5,gendermale,ethnicityafricanamerican,age1824,,veganno,1,1,0,1,0,0,getmatched_serum
1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,skintypeoily,skinafterwashshiny,tzoneoilyalways,cloggedporessometimes,fitzpatrick1,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,1,1,0,getmatched_dailymoisturizer
1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,skintypenotsure,skinafterwashtight,tzoneoilyfrequently,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicityhispanic,age2534,pregnantno,veganno,1,1,0,1,1,0,getmatched_cleanser
1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,skintypenormal,skinafterwashtight,tzoneoilysometimes,cloggedporessometimes,fitzpatrick5,genderfemale,ethnicityasian,age1824,,veganno,1,1,1,1,1,1,getmatched_serum
1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,skintypenotsure,skinafterwashrough,tzoneoilysometimes,cloggedporessometimes,fitzpatrick2,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,0,0,0,getmatched_cleanser
0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,skintypeoily,skinafterwashnotsure,tzoneoilysometimes,cloggedporessometimes,fitzpatrick3,genderfemale,ethnicityafricanamerican,age2534,pregnantno,veganno,1,1,0,1,1,0,getmatched_serum
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,skintypenormal,,tzoneoilynever,cloggedporesrarely,fitzpatrick6,genderfemale,ethnicitycaucasian,age3544,,veganno,1,0,0,0,0,0,getmatched_dailymoisturizer
1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,skintypeoily,skinafterwashtight,tzoneoilyalways,cloggedporessometimes,fitzpatrick4,genderfemale,ethnicitycaucasian,age1824,pregnantno,veganno,1,0,0,1,0,0,getmatched_cleanser
1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,skintypeoily,skinafterwashshiny,tzoneoilyalways,cloggedporessometimes,fitzpatrick5,genderfemale,ethnicityafricanamerican,age1824,pregnantno,veganno,1,0,0,0,0,0,getmatched_cleanser
